City,Country,State Province,Latitude (generated),Longitude (generated)
Titisee,DE,BW,,
Tiefenbronn,DE,BW,,
Tettnang,DE,BW,47.6705,9.5861
Tennenbronn,DE,BW,,
Teningen,DE,BW,,
Tengen,DE,BW,,
Tauberbischofsheim,DE,BW,,
Tannhausen,DE,BW,,
Tamm,DE,BW,,
Talheim,DE,BW,,
Süßen,DE,BW,,
Sunthausen,DE,BW,,
Sulzfeld,DE,BW,,
Sulzburg,DE,BW,,
Sulzbach-Laufen,DE,BW,,
Sulzbach an der Murr,DE,BW,,
Sulz am Neckar,DE,BW,,
Stuttgart-Ost,DE,BW,,
Stuttgart Zuffenhausen,DE,BW,,
Stuttgart Weilimdorf,DE,BW,,
Stuttgart Obertürkheim,DE,BW,,
Stuttgart Mühlhausen,DE,BW,48.8435,9.2317
Stuttgart Möhringen,DE,BW,,
Stuttgart Hedelfingen,DE,BW,,
Stuttgart Freiberg,DE,BW,,
Stuttgart Feuerbach,DE,BW,,
Stuttgart Degerloch,DE,BW,,
Stuttgart Bad Cannstatt,DE,BW,,
Stuttgart,DE,BW,48.7677,9.1719
Stutensee,DE,BW,49.0648,8.4714
Stühlingen,DE,BW,,
Straubenhardt,DE,BW,,
Stödtlen,DE,BW,,
Stockach,DE,BW,47.8537,9.0146
Stimpfach,DE,BW,,
Stetten im Remstal,DE,BW,,
Stetten am kalten Markt,DE,BW,,
Sternenfels,DE,BW,,
Steißlingen,DE,BW,,
Steinheim an der Murr,DE,BW,,
Steinheim am Albuch,DE,BW,,
Steinenbronn,DE,BW,,
Steinen,DE,BW,,
Staufen im Breisgau,DE,BW,,
Staufen,DE,BW,,
Spraitbach,DE,BW,,
Spechbach,DE,BW,,
Spaichingen,DE,BW,,
Sonnenbühl,DE,BW,,
Sinzheim,DE,BW,,
Sinsheim,DE,BW,49.2539,8.8736
Singen (Hohentwiel),DE,BW,47.7635,8.8337
Sindelfingen,DE,BW,48.7079,9.002
Simonswald,DE,BW,,
Simmersfeld,DE,BW,,
Sigmaringendorf,DE,BW,,
Sigmaringen,DE,BW,48.086,9.2177
Siegelsbach,DE,BW,,
Sexau,DE,BW,,
Sersheim,DE,BW,,
Seitingen-Oberflacht,DE,BW,,
Seelbach,DE,BW,,
Seckenheim,DE,BW,,
Seckach,DE,BW,,
Schwieberdingen,DE,BW,,
Schwetzingen,DE,BW,49.3858,8.5705
Schwenningen,DE,BW,,
Schwendi,DE,BW,,
Schwarzwald-Baar-Kreis,DE,BW,,
Schwarzach,DE,BW,,
Schwanau,DE,BW,,
Schwaikheim,DE,BW,,
Schwaigern,DE,BW,,
Schwäbisch Hall,DE,BW,49.1133,9.7461
Schwäbisch Gmünd,DE,BW,48.7972,9.7957
Schutterwald,DE,BW,,
Schuttertal,DE,BW,,
Schrozberg,DE,BW,,
Schriesheim,DE,BW,,
Schramberg,DE,BW,48.2252,8.3856
Schorndorf,DE,BW,48.8037,9.5289
Schopfloch,DE,BW,,
Schopfheim,DE,BW,47.6497,7.8232
Schöntal,DE,BW,,
Schönau im Schwarzwald,DE,BW,,
Schönau,DE,BW,,
Schönaich,DE,BW,,
Schonach im Schwarzwald,DE,BW,,
Schonach,DE,BW,,
Schömberg,DE,BW,,
Schnürpflingen,DE,BW,,
Schluchsee,DE,BW,,
Schloß,DE,BW,,
Schlierbach,DE,BW,,
Schlier,DE,BW,,
Schliengen,DE,BW,,
Schlaitdorf,DE,BW,,
Schiltach,DE,BW,,
Schemmerhofen,DE,BW,,
Schelklingen,DE,BW,,
Schechingen,DE,BW,,
Schallstadt,DE,BW,,
Saulgau,DE,BW,48.015,9.5008
Sauldorf,DE,BW,,
Satteldorf,DE,BW,,
Sasbachwalden,DE,BW,,
Sasbach am Kaiserstuhl,DE,BW,,
Sasbach,DE,BW,,
Sankt Leon-Rot,DE,BW,,
Sankt Johann,DE,BW,,
Sankt Georgen im Schwarzwald,DE,BW,,
Sankt Georgen,DE,BW,,
Sankt Blasien,DE,BW,,
Sandweier,DE,BW,,
Sandhausen,DE,BW,,
Salem,DE,BW,,
Salach,DE,BW,,
Sachsenheim,DE,BW,48.9595,9.0646
Rutesheim,DE,BW,,
Rust,DE,BW,,
Rudersberg,DE,BW,,
Rottweil,DE,BW,48.1679,8.6275
Rottenburg,DE,BW,48.4758,8.9382
Rottenacker,DE,BW,,
Rot an der Rot,DE,BW,,
Rot am See,DE,BW,,
Rosengarten,DE,BW,,
Rosenfeld,DE,BW,,
Rosenberg,DE,BW,,
Römerstein,DE,BW,,
Ringsheim,DE,BW,,
Rietheim-Weilheim,DE,BW,,
Rielasingen-Worblingen,DE,BW,,
Riegel,DE,BW,,
Riedlingen,DE,BW,,
Riederich,DE,BW,,
Rheintal,DE,BW,,
Rheinstetten,DE,BW,48.96,8.2888
Rheinmünster,DE,BW,,
Rheinhausen,DE,BW,,
Rheinfelden,DE,BW,47.5597,7.7891
Rheinau,DE,BW,,
Rhein,DE,BW,,
Reutlingen,DE,BW,48.4916,9.2149
Reute (Breisgau),DE,BW,,
Renningen,DE,BW,48.7643,8.934
Renchen,DE,BW,,
Remshalden,DE,BW,,
Remseck am Neckar,DE,BW,48.8698,9.2767
Remchingen,DE,BW,,
Reilingen,DE,BW,,
Reichenbach an der Fils,DE,BW,,
Reichenbach,DE,BW,,
Reichenau,DE,BW,,
Reichartshausen,DE,BW,,
Rechberghausen,DE,BW,,
Ravenstein,DE,BW,,
Ravensburg,DE,BW,47.782,9.6146
Rauenberg,DE,BW,,
Rastatt,DE,BW,48.8573,8.2014
Rangendingen,DE,BW,,
Rainau,DE,BW,,
Radolfzell am Bodensee,DE,BW,47.7449,8.9702
Plüderhausen,DE,BW,,
Plochingen,DE,BW,,
Pliezhausen,DE,BW,,
Pleidelsheim,DE,BW,,
Plankstadt,DE,BW,,
Philippsburg,DE,BW,,
Pfullingen,DE,BW,48.4658,9.2269
Pfullendorf,DE,BW,,
Pforzheim,DE,BW,48.8901,8.7001
Pfinztal,DE,BW,48.9863,8.5425
Pfedelbach,DE,BW,,
Pfalzgrafenweiler,DE,BW,,
Pfaffenhofen (Württemberg),DE,BW,,
Owingen,DE,BW,,
Owen,DE,BW,,
Ottmarsheim,DE,BW,,
Ottersweier,DE,BW,,
Ottenbach,DE,BW,,
Ötisheim,DE,BW,,
Ötigheim,DE,BW,,
Östringen,DE,BW,,
Ostrach,DE,BW,,
Ostfildern,DE,BW,48.7294,9.2512
Osterburken,DE,BW,,
Ostalbkreis,DE,BW,,
Ortenaukreis,DE,BW,,
Orsingen-Nenzingen,DE,BW,,
Oppenweiler,DE,BW,,
Oppenau,DE,BW,,
Ölbronn-Dürrn,DE,BW,,
Öhringen,DE,BW,49.2018,9.5058
Öhningen,DE,BW,,
Ohmden,DE,BW,,
Oftersheim,DE,BW,,
Ofterdingen,DE,BW,,
Offenburg,DE,BW,48.472,7.9448
Offenau,DE,BW,,
Ochsenhausen,DE,BW,,
Obrigheim,DE,BW,,
Oberwolfach,DE,BW,,
Oberteuringen,DE,BW,,
Obersulm,DE,BW,,
Oberstenfeld,DE,BW,,
Obersontheim,DE,BW,,
Oberrot,DE,BW,,
Oberriexingen,DE,BW,,
Oberopfingen,DE,BW,,
Oberndorf am Neckar,DE,BW,,
Oberndorf,DE,BW,,
Obermarchtal,DE,BW,,
Oberkochen,DE,BW,,
Oberkirch,DE,BW,48.5312,8.0782
Oberhausen-Rheinhausen,DE,BW,,
Oberharmersbach,DE,BW,,
Oberessendorf,DE,BW,,
Oberdischingen,DE,BW,,
Oberderdingen,DE,BW,,
Oberboihingen,DE,BW,,
Nußloch,DE,BW,,
Nürtingen,DE,BW,48.6266,9.3419
Nufringen,DE,BW,,
Notzingen,DE,BW,,
Nordschwaben,DE,BW,,
Nordrach,DE,BW,,
Nordheim,DE,BW,,
Niefern-Öschelbronn,DE,BW,,
Niefern,DE,BW,,
Niederstotzingen,DE,BW,,
Niederstetten,DE,BW,,
Niedernhall,DE,BW,,
Niedereschach,DE,BW,,
Neuweiler,DE,BW,,
Neustetten,DE,BW,,
Neuried,DE,BW,,
Neulußheim,DE,BW,,
Neulingen,DE,BW,,
Neuler,DE,BW,,
Neuhausen ob Eck,DE,BW,,
Neuhausen auf den Fildern,DE,BW,,
Neuhausen,DE,BW,,
Neuffen,DE,BW,,
Neuenstein,DE,BW,,
Neuenstadt am Kocher,DE,BW,,
Neuenburg am Rhein,DE,BW,,
Neuenbürg,DE,BW,,
Neubulach,DE,BW,,
Neresheim,DE,BW,,
Nellingen,DE,BW,,
Neidlingen,DE,BW,,
Neidenstein,DE,BW,,
Neckarwestheim,DE,BW,,
Neckartenzlingen,DE,BW,,
Neckartailfingen,DE,BW,,
Neckarsulm,DE,BW,49.1925,9.2251
Neckargemünd,DE,BW,,
Neckarbischofsheim,DE,BW,,
Neckar-Odenwald-Kreis,DE,BW,,
Nattheim,DE,BW,,
Nagold,DE,BW,48.5521,8.7231
Nabern,DE,BW,,
NA,DE,BW,,
Mutlangen,DE,BW,,
Murrhardt,DE,BW,,
Murr,DE,BW,,
Murg,DE,BW,,
Münstertal,DE,BW,,
Münster,DE,BW,,
Münsingen,DE,BW,,
Munderkingen,DE,BW,,
Mundelsheim,DE,BW,,
Müllheim,DE,BW,47.8083,7.6284
Mulfingen,DE,BW,,
Mühlingen,DE,BW,,
Mühlheim an der Donau,DE,BW,,
Mühlhausen-Ehingen,DE,BW,,
Mühlhausen im Täle,DE,BW,,
Mühlhausen,DE,BW,,
Mühlenbach,DE,BW,,
Mühlacker,DE,BW,48.9504,8.8413
Muggensturm,DE,BW,,
Mudau,DE,BW,,
Mössingen,DE,BW,48.4087,9.0628
Mosbach,DE,BW,49.3551,9.1462
Mörlenbach,DE,BW,,
Moos,DE,BW,,
Mönsheim,DE,BW,,
Mönchweiler,DE,BW,,
Möhringen,DE,BW,,
Möglingen,DE,BW,,
Mögglingen,DE,BW,,
Möckmühl,DE,BW,,
Michelfeld,DE,BW,,
Metzingen Kreis Reutlingen,DE,BW,,
Metzingen,DE,BW,48.5399,9.2836
Meßstetten,DE,BW,,
Meßkirch,DE,BW,,
Merklingen,DE,BW,,
Mengen,DE,BW,,
Meißenheim,DE,BW,,
Meersburg,DE,BW,,
Meckesheim,DE,BW,,
Meckenbeuren,DE,BW,,
Maulburg,DE,BW,,
Maulbronn,DE,BW,,
Mauer,DE,BW,,
Massenbachhausen,DE,BW,,
Maselheim,DE,BW,,
Markgröningen,DE,BW,,
Markdorf,DE,BW,,
March,DE,BW,,
Marbach am Neckar,DE,BW,48.9386,9.2588
Marbach,DE,BW,,
Mannheim,DE,BW,49.4865,8.4668
Malterdingen,DE,BW,,
Malsch,DE,BW,,
Main-Tauber-Kreis,DE,BW,,
Mailand,DE,BW,,
Mahlstetten,DE,BW,,
Mahlberg,DE,BW,,
Magstadt,DE,BW,,
Luft,DE,BW,,
Ludwigshafen,DE,BW,,
Ludwigsburg,DE,BW,48.8942,9.1919
Löwenstein,DE,BW,,
Lottstetten,DE,BW,,
Loßburg,DE,BW,,
Lörrach,DE,BW,47.6126,7.6641
Lorch,DE,BW,,
Lonsee,DE,BW,,
Löffingen,DE,BW,,
Loffenau,DE,BW,,
Löchgau,DE,BW,,
Linkenheim-Hochstetten,DE,BW,,
Linkenheim,DE,BW,,
Limbach,DE,BW,,
Lichtenstein,DE,BW,,
Lichtenau,DE,BW,,
Leutkirch im Allgäu,DE,BW,47.827,10.0216
Leutenbach,DE,BW,,
Leonberg,DE,BW,48.8017,9.0143
Lenzkirch,DE,BW,,
Lenningen,DE,BW,,
Leingarten,DE,BW,,
Leinfelden-Echterdingen,DE,BW,48.6883,9.169
Leimen,DE,BW,49.349,8.6889
Lehrensteinsfeld,DE,BW,,
Lauterstein,DE,BW,,
Laupheim,DE,BW,48.2294,9.8847
Lauffen am Neckar,DE,BW,,
Laufenburg,DE,BW,,
Lauf,DE,BW,,
Laudenbach,DE,BW,,
Lauda-Königshofen,DE,BW,49.5476,9.7311
Lauda,DE,BW,,
Lauchringen,DE,BW,,
Lauchheim,DE,BW,,
Langenburg,DE,BW,,
Langenbrettach,DE,BW,,
Langenau,DE,BW,,
Langenargen,DE,BW,,
Landkreis Tübingen,DE,BW,,
Landkreis Ravensburg,DE,BW,,
Landkreis Rastatt,DE,BW,,
Landkreis Konstanz,DE,BW,,
Landkreis Karlsruhe,DE,BW,,
Landkreis Freudenstadt,DE,BW,,
Landkreis Böblingen,DE,BW,,
Lampoldshausen,DE,BW,,
Laichingen Feldstetten,DE,BW,,
Laichingen,DE,BW,,
Lahr,DE,BW,48.3402,7.876
Ladenburg,DE,BW,,
Küssaberg,DE,BW,,
Kürnbach,DE,BW,,
Kuppenheim,DE,BW,,
Kupferzell,DE,BW,,
Künzelsau,DE,BW,49.2791,9.6877
Külsheim,DE,BW,,
Kuchen,DE,BW,,
Kronau,DE,BW,,
Kressbronn am Bodensee,DE,BW,,
Kressbronn,DE,BW,,
Kreßberg,DE,BW,,
Krauchenwies,DE,BW,,
Kraichtal,DE,BW,,
Kornwestheim,DE,BW,48.8593,9.185
Korntal-Münchingen,DE,BW,,
Korntal,DE,BW,48.8305,9.1196
Korb,DE,BW,,
Konstanz,DE,BW,47.6639,9.1776
Königsheim,DE,BW,,
Königsfeld im Schwarzwald,DE,BW,,
Königsbronn,DE,BW,,
Königsbach-Stein,DE,BW,,
Königheim,DE,BW,,
Köngen,DE,BW,,
Kolbingen,DE,BW,,
Knittlingen,DE,BW,,
Klettgau,DE,BW,,
Kißlegg,DE,BW,,
Kirchzarten,DE,BW,,
Kirchheim unter Teck,DE,BW,48.6461,9.452
Kirchheim am Neckar,DE,BW,,
Kirchentellinsfurt,DE,BW,,
Kirchdorf an der Iller,DE,BW,,
Kirchdorf,DE,BW,,
Kirchberg an der Murr,DE,BW,,
Kirchberg an der Iller,DE,BW,,
Kirchardt,DE,BW,,
Kippenheim,DE,BW,,
Kieselbronn,DE,BW,,
Ketsch,DE,BW,,
Kernen im Remstal,DE,BW,48.8084,9.3178
Kenzingen,DE,BW,,
Keltern,DE,BW,,
Kehl,DE,BW,48.5742,7.8149
Karlsruhe,DE,BW,49.0108,8.4087
Karlsdorf-Neuthard,DE,BW,,
Karlsbad,DE,BW,48.9147,8.5064
Kappelrodeck,DE,BW,,
Kappel-Grafenhausen,DE,BW,,
Kandern,DE,BW,,
Kaisersbach,DE,BW,,
Jungingen,DE,BW,,
Jettingen,DE,BW,,
Jestetten,DE,BW,,
Jagsthausen,DE,BW,,
Ittersbach,DE,BW,,
Ispringen,DE,BW,,
Isny im Allgäu,DE,BW,,
Ingersheim,DE,BW,,
Ingelfingen,DE,BW,,
Immenstaad am Bodensee,DE,BW,,
Immendingen,DE,BW,,
Ilvesheim,DE,BW,,
Ilshofen,DE,BW,,
Ilsfeld,DE,BW,,
Illmensee,DE,BW,,
Illingen,DE,BW,,
Illerrieden,DE,BW,,
Ihringen,DE,BW,,
Iggingen,DE,BW,,
Igersheim,DE,BW,,
Hüttlingen,DE,BW,,
Hummelshalden,DE,BW,,
Hüfingen,DE,BW,,
Hornberg,DE,BW,,
Horb am Neckar,DE,BW,48.4454,8.6912
Holzmaden,DE,BW,,
Holzgerlingen,DE,BW,,
Höllsteig,DE,BW,,
Hohentengen am Hochrhein,DE,BW,,
Hohentengen,DE,BW,,
Hohenstein Oberstetten,DE,BW,,
Hohenstein,DE,BW,,
Hohenlohe,DE,BW,,
Hohberg,DE,BW,,
Hofstetten,DE,BW,,
Hoffenheim,DE,BW,,
Höfen an der Enz,DE,BW,,
Hockenheim,DE,BW,49.3189,8.5474
Höchenschwand,DE,BW,,
Hochdorf,DE,BW,,
Hirschberg an der Bergstraße,DE,BW,,
Hirrlingen,DE,BW,,
Hinterzarten,DE,BW,,
Hilzingen,DE,BW,,
Heuweiler,DE,BW,,
Heuchlingen,DE,BW,,
Heubach,DE,BW,,
Hettingen,DE,BW,,
Hessigheim,DE,BW,,
Herrischried,DE,BW,,
Herrenberg,DE,BW,48.5952,8.8679
Heroldstatt,DE,BW,,
Hermaringen,DE,BW,,
Herdwangen,DE,BW,,
Herbrechtingen,DE,BW,,
Herbolzheim,DE,BW,,
Herbertingen,DE,BW,,
Hemsbach,DE,BW,,
Hemmingen,DE,BW,,
Helmstadt-Bargen,DE,BW,,
Heitersheim,DE,BW,,
Heiningen,DE,BW,,
Heimsheim,DE,BW,,
Heilbronn,DE,BW,49.1431,9.2193
Heidenheim an der Brenz,DE,BW,48.6746,10.1517
Heidelberg,DE,BW,49.4135,8.7081
Hedelfingen,DE,BW,,
Heddesheim,DE,BW,,
Hechingen,DE,BW,48.3513,8.963
Häusern,DE,BW,,
Hausen ob Verena,DE,BW,,
Hausen im Wiesental,DE,BW,,
Hausach,DE,BW,,
Haßmersheim,DE,BW,,
Haslach im Kinzigtal,DE,BW,,
Haslach,DE,BW,,
Hartheim,DE,BW,,
Hardthausen am Kocher,DE,BW,,
Hardthausen,DE,BW,,
Hardt,DE,BW,,
Hardheim,DE,BW,,
Hambrücken,DE,BW,,
Haiterbach,DE,BW,,
Haigerloch,DE,BW,,
Hagnau am Bodensee,DE,BW,,
Hagnau,DE,BW,,
Gütenbach,DE,BW,,
Gutach im Breisgau,DE,BW,,
Gutach (Schwarzwaldbahn),DE,BW,,
Gutach,DE,BW,,
Gundelsheim,DE,BW,,
Gundelfingen,DE,BW,,
Güglingen,DE,BW,,
Gschwend,DE,BW,,
Grünsfeld,DE,BW,,
Grünkraut,DE,BW,,
Gruibingen,DE,BW,,
Großerlach,DE,BW,,
Großbottwar,DE,BW,,
Großbettlingen,DE,BW,,
Grenzach-Wyhlen,DE,BW,,
Grafenhausen,DE,BW,,
Grafenberg,DE,BW,,
Graben-Neudorf,DE,BW,,
Gottmadingen,DE,BW,,
Gottenheim,DE,BW,,
Gosheim,DE,BW,,
Görwihl,DE,BW,,
Göppingen,DE,BW,48.7085,9.6495
Gomaringen,DE,BW,,
Göggingen,DE,BW,,
Gochsen,DE,BW,,
Glottertal,DE,BW,,
Glatten,DE,BW,,
Giengen an der Brenz,DE,BW,48.6211,10.2478
Gerstetten,DE,BW,,
Gernsbach,DE,BW,,
Gerlingen,DE,BW,48.8001,9.0629
Gerabronn,DE,BW,,
Gengenbach,DE,BW,,
Gemmingen,DE,BW,,
Geislingen an der Steige,DE,BW,48.6246,9.8282
Geislingen,DE,BW,,
Geisingen,DE,BW,,
Gäufelden,DE,BW,,
Gärtringen,DE,BW,,
Gammertingen,DE,BW,,
Gammelshausen,DE,BW,,
Gailingen,DE,BW,,
Gaildorf,DE,BW,,
Gaienhofen,DE,BW,,
Gaiberg,DE,BW,,
Gaggenau,DE,BW,48.801,8.3215
Furtwangen,DE,BW,,
Fronreute,DE,BW,,
Frittlingen,DE,BW,,
Friolzheim,DE,BW,,
Friesenheim,DE,BW,,
Friedrichshafen,DE,BW,47.652,9.4764
Friedenweiler,DE,BW,,
Fridingen an der Donau,DE,BW,,
Frickingen,DE,BW,,
Frickenhausen,DE,BW,,
Freudenstadt,DE,BW,48.4643,8.4128
Freudenberg,DE,BW,,
Freiburg,DE,BW,47.9985,7.8497
Freiberg am Neckar,DE,BW,48.9341,9.1923
Forst,DE,BW,,
Forchtenberg,DE,BW,,
Forbach,DE,BW,,
Fluorn-Winzeln,DE,BW,,
Flein,DE,BW,,
Filderstadt,DE,BW,48.6783,9.2162
Fichtenberg,DE,BW,,
Fichtenau,DE,BW,,
Feuerbach,DE,BW,,
Fellbach,DE,BW,48.8092,9.2767
Feldstetten,DE,BW,,
Feldberg,DE,BW,,
Eutingen im Gäu,DE,BW,,
Ettlingen,DE,BW,48.9425,8.4024
Ettenheim,DE,BW,,
Esslingen,DE,BW,48.7423,9.3057
Essingen,DE,BW,,
Eschenbach,DE,BW,,
Eschelbronn,DE,BW,,
Eschbach,DE,BW,,
Eschach,DE,BW,,
Ertingen,DE,BW,,
Erolzheim,DE,BW,,
Erligheim,DE,BW,,
Erlenbach,DE,BW,,
Eriskirch,DE,BW,,
Erdmannhausen,DE,BW,,
Erbach,DE,BW,,
Eppingen,DE,BW,49.137,8.9098
Eppelheim,DE,BW,,
Epfenbach,DE,BW,,
Enzkreis,DE,BW,,
Eningen unter Achalm,DE,BW,,
Engstingen,DE,BW,,
Engen,DE,BW,,
Engelsbrand,DE,BW,,
Endingen am Kaiserstuhl,DE,BW,,
Endingen,DE,BW,,
Empfingen,DE,BW,,
Emmingen-Liptingen,DE,BW,,
Emmendingen,DE,BW,48.1209,7.8495
Elztal,DE,BW,,
Ellwangen (Jagst),DE,BW,,
Ellwangen,DE,BW,48.9589,10.1288
Ellhofen,DE,BW,,
Elchingen auf dem Härtsfeld,DE,BW,,
Eislingen,DE,BW,48.698,9.7065
Eisenbach (Hochschwarzwald),DE,BW,,
Eigeltingen,DE,BW,,
Eichstetten am Kaiserstuhl,DE,BW,,
Eibensbach,DE,BW,,
Ehningen,DE,BW,,
Ehingen,DE,BW,48.2827,9.7266
Eggenstein-Leopoldshafen,DE,BW,49.0993,8.3923
Eggenstein,DE,BW,,
Efringen-Kirchen,DE,BW,,
Efringen,DE,BW,,
Edingen-Neckarhausen,DE,BW,,
Eberstadt,DE,BW,,
Ebersbach an der Fils,DE,BW,48.7175,9.5357
Eberhardzell,DE,BW,,
Eberdingen,DE,BW,,
Eberbach,DE,BW,49.4632,8.9875
Dußlingen,DE,BW,,
Dürnau,DE,BW,,
Durmersheim,DE,BW,,
Durlangen,DE,BW,,
Dürbheim,DE,BW,,
Durbach,DE,BW,,
Dunningen,DE,BW,,
Dotternhausen,DE,BW,,
Dossenheim,DE,BW,,
Dörzbach,DE,BW,,
Dornstetten,DE,BW,,
Dornstadt,DE,BW,,
Dornhan,DE,BW,,
Dormettingen,DE,BW,,
Donzdorf,DE,BW,,
Donnstetten,DE,BW,,
Donaueschingen,DE,BW,47.9511,8.5005
Dogern,DE,BW,,
Ditzingen,DE,BW,48.827,9.0676
Dischingen,DE,BW,,
Dietenheim,DE,BW,,
Dielheim,DE,BW,,
Dettingen unter Teck,DE,BW,,
Dettingen an der Iller,DE,BW,,
Dettingen an der Erms,DE,BW,,
Dettingen,DE,BW,,
Dettighofen,DE,BW,,
Dettenheim,DE,BW,,
Dettenhausen,DE,BW,,
Denzlingen,DE,BW,,
Denkingen,DE,BW,,
Denkendorf,DE,BW,,
Deizisau,DE,BW,,
Deißlingen,DE,BW,,
Deggenhausertal,DE,BW,,
Deckenpfronn,DE,BW,,
Dauchingen,DE,BW,,
Creglingen,DE,BW,,
Crailsheim,DE,BW,49.1373,10.0715
Calw,DE,BW,48.7143,8.7404
Burladingen,DE,BW,,
Burgrieden,DE,BW,,
Bulach,DE,BW,,
Bühlertann,DE,BW,,
Bühlertal,DE,BW,,
Bühl,DE,BW,48.6954,8.1359
Buggingen,DE,BW,,
Buchheim,DE,BW,,
Buchen (Odenwald),DE,BW,,
Bubsheim,DE,BW,,
Brühl,DE,BW,,
Bruchsal,DE,BW,49.1242,8.601
Brigachtal,DE,BW,,
Bretzfeld,DE,BW,,
Bretten,DE,BW,49.0346,8.7066
Breisach am Rhein,DE,BW,,
Braunsbach,DE,BW,,
Bräunlingen,DE,BW,,
Brandenburg,DE,BW,,
Brackenheim,DE,BW,49.0783,9.067
Boxberg,DE,BW,,
Bötzingen,DE,BW,,
Böttingen,DE,BW,,
Börtlingen,DE,BW,,
Bopfingen,DE,BW,,
Bönnigheim,DE,BW,,
Bonndorf im Schwarzwald,DE,BW,,
Bondorf,DE,BW,,
Boll,DE,BW,,
Böhmenkirch,DE,BW,,
Bodnegg,DE,BW,,
Bodman-Ludwigshafen,DE,BW,,
Bodman,DE,BW,,
Bodenseekreis,DE,BW,,
Bodensee,DE,BW,,
Bodelshausen,DE,BW,,
Böblingen,DE,BW,48.6854,9.0096
Blumberg,DE,BW,,
Blaustein,DE,BW,48.4152,9.9203
Blaufelden,DE,BW,,
Blaubeuren Seißen,DE,BW,,
Blaubeuren Asch,DE,BW,,
Blaubeuren,DE,BW,,
Bitz,DE,BW,,
Bissingen an der Teck,DE,BW,,
Bisingen,DE,BW,,
Bischweier,DE,BW,,
Birkenfeld,DE,BW,,
Birenbach,DE,BW,,
Binzen,DE,BW,,
Binau,DE,BW,,
Billigheim,DE,BW,,
Bietigheim-Bissingen,DE,BW,48.9616,9.1265
Bietigheim,DE,BW,,
Biberach an der Riß,DE,BW,48.0989,9.7928
Biberach (Baden),DE,BW,,
Betzenweiler,DE,BW,,
Besigheim,DE,BW,,
Berneck,DE,BW,,
Bernau,DE,BW,,
Bermatingen,DE,BW,,
Berkheim,DE,BW,,
Berglen,DE,BW,,
Berghülen,DE,BW,,
Benningen am Neckar,DE,BW,,
Bempflingen,DE,BW,,
Beimerstetten,DE,BW,,
Beilstein,DE,BW,,
Bärenthal,DE,BW,,
Balzheim,DE,BW,,
Baltmannsweiler,DE,BW,,
Ballrechten-Dottingen,DE,BW,,
Balingen,DE,BW,48.2731,8.8493
Baindt,DE,BW,,
Baiersbronn,DE,BW,48.5105,8.3714
Baienfurt,DE,BW,,
Badenweiler,DE,BW,,
Baden-Baden,DE,BW,48.7627,8.2409
Bad Wurzach,DE,BW,,
Bad Wimpfen,DE,BW,,
Bad Wildbad im Schwarzwald,DE,BW,,
Bad Waldsee,DE,BW,47.9194,9.7538
Bad Urach,DE,BW,,
Bad Überkingen,DE,BW,,
Bad Teinach-Zavelstein,DE,BW,,
Bad Schussenried,DE,BW,,
Bad Schönborn,DE,BW,,
Bad Säckingen,DE,BW,47.5552,7.9491
Bad Rippoldsau-Schapbach,DE,BW,,
Bad Rappenau,DE,BW,49.2403,9.1021
Bad Peterstal-Griesbach,DE,BW,,
Bad Peterstal,DE,BW,,
Bad Mergentheim,DE,BW,49.4924,9.7704
Bad Liebenzell,DE,BW,,
Bad Krozingen,DE,BW,47.9181,7.7033
Bad Herrenalb,DE,BW,,
Bad Friedrichshall,DE,BW,49.2357,9.1932
Bad Dürrheim,DE,BW,,
Bad Ditzenbach,DE,BW,,
Bad Cannstatt,DE,BW,,
Bad Buchau,DE,BW,,
Bad Boll,DE,BW,,
Bad Bellingen,DE,BW,,
Backnang,DE,BW,48.9484,9.4325
Baar,DE,BW,,
Aulendorf,DE,BW,,
Auggen,DE,BW,,
Auenwald,DE,BW,,
Au am Rhein,DE,BW,,
Assamstadt,DE,BW,,
Asperg,DE,BW,,
Aspach,DE,BW,,
Asbach,DE,BW,,
Argenbühl,DE,BW,,
Appenweier,DE,BW,,
Angelbachtal,DE,BW,,
Amtzell,DE,BW,,
Amstetten,DE,BW,,
Ammerbuch,DE,BW,,
Altshausen,DE,BW,,
Altlußheim,DE,BW,,
Althütte,DE,BW,,
Althengstett,DE,BW,,
Altheim,DE,BW,,
Altdorf,DE,BW,,
Altbach,DE,BW,,
Alpirsbach,DE,BW,,
Allmersbach im Tal,DE,BW,,
Allmendingen,DE,BW,,
Allmannsweiler,DE,BW,,
Allensbach,DE,BW,,
Alfdorf,DE,BW,,
Aldingen,DE,BW,,
Albstadt,DE,BW,48.2143,9.0247
Albershausen,DE,BW,,
Albbruck,DE,BW,,
Aitrach,DE,BW,,
Aidlingen,DE,BW,,
Aichwald,DE,BW,,
Aichtal,DE,BW,,
Aichstetten,DE,BW,,
Aichhalden,DE,BW,,
Aglasterhausen,DE,BW,,
Affalterbach,DE,BW,,
Adelsheim,DE,BW,,
Adelmannsfelden,DE,BW,,
Adelberg,DE,BW,,
Achstetten,DE,BW,,
Achern,DE,BW,48.6287,8.0636
Achberg,DE,BW,,
Abtsgmünd,DE,BW,,
Abstatt,DE,BW,,
Aalen,DE,BW,48.8378,10.092
Aach,DE,BW,,
Neustadt,DE,BE,,
NA,DE,BE,,
Bezirk Spandau,DE,BE,,
