"","city","stateProvince","country","ncity"
"3727","Nauen","BB","DE",153
"3728","Nauheim","HE","DE",86
"3729","Nauheim","RP","DE",2
"3730","Naumburg","HE","DE",18
"3731","Naumburg","ST","DE",393
"3732","Naundorf","ST","DE",11
"3733","Naunhof","SN","DE",109
"3734","Nauort","RP","DE",1
"3735","Nauroth","RP","DE",20
"3736","Nebelschütz","SN","DE",98
"3737","Nebra","ST","DE",23
"3738","Neckar-Odenwald-Kreis","BW","DE",17
"3739","Neckarbischofsheim","BW","DE",22
"3740","Neckargemünd","BW","DE",173
"3741","Neckarsulm","BW","DE",2081
"3742","Neckartailfingen","BW","DE",5
"3743","Neckartenzlingen","BW","DE",230
"3744","Neckarwestheim","BW","DE",8
"3745","Nehms","SH","DE",24
"3746","Neidenstein","BW","DE",58
"3747","Neidlingen","BW","DE",44
"3748","Neißeaue","SN","DE",55
"3749","Neitersen","RP","DE",1
"3750","Nellingen","BW","DE",53
"3751","Nennhausen","BB","DE",14
"3752","Nentershausen","HE","DE",6
"3753","Nentershausen","RP","DE",1
"3754","Neresheim","BW","DE",119
"3755","Neritz","SH","DE",1
"3756","Nermsdorf","TH","DE",6
"3757","Nersingen","BY","DE",57
"3758","Nesselwang","BY","DE",108
"3759","Netphen","NW","DE",146
"3760","Nettersheim","NW","DE",25
"3761","Nettetal","NW","DE",359
"3762","Neu-Anspach","HE","DE",81
"3763","Neu-Eichenberg","HE","DE",9
"3764","Neu-Ulm","BY","DE",1477
"3765","Neu Duvenstedt","SH","DE",14
"3766","Neu Isenburg","HE","DE",2813
"3767","Neu Kaliß","MV","DE",24
"3768","Neu Viecheln","MV","DE",3
"3769","Neu Wulmstorf","NI","DE",258
"3770","Neuaubing","BY","DE",2
"3771","Neubeuern","BY","DE",69
"3772","Neubiberg","BY","DE",234
"3773","Neubörger","NI","DE",54
"3774","Neubrandenburg","MV","DE",1794
"3775","Neubrunn","BY","DE",29
"3776","Neubrunn","TH","DE",1
"3777","Neubukow","MV","DE",45
"3778","Neubulach","BW","DE",18
"3779","Neuburg","BY","DE",197
"3780","Neuburg am Inn","BY","DE",25
"3781","Neuburg an der Donau","BY","DE",497
"3782","Neuburg an der Kammel","BY","DE",6
"3783","Neuching","BY","DE",4
"3784","Neudietendorf","TH","DE",86
"3785","Neudrossenfeld","BY","DE",21
"3786","Neuenbürg","BW","DE",105
"3787","Neuenburg am Rhein","BW","DE",134
"3788","Neuendettelsau","BY","DE",127
"3789","Neuenhagen","BB","DE",62
"3790","Neuenhagen bei Berlin","BB","DE",49
"3791","Neuenhaus","NI","DE",69
"3792","Neuenkirchen","MV","DE",16
"3793","Neuenkirchen","NI","DE",21
"3794","Neuenkirchen","NW","DE",147
"3795","Neuenkirchen-Vörden","NI","DE",80
"3796","Neuenmarkt","BY","DE",19
"3797","Neuenrade","NW","DE",185
"3798","Neuensalz","SN","DE",15
"3799","Neuenstadt am Kocher","BW","DE",336
"3800","Neuenstein","BW","DE",181
"3801","Neuenstein","HE","DE",36
"3802","Neuenstein (Hessen)","HE","DE",61
"3803","Neuental","HE","DE",4
"3804","Neuenwalde","NI","DE",33
"3805","Neuerburg","RP","DE",1
"3806","Neuerkerode","NI","DE",6
"3807","Neufahrn","BY","DE",56
"3808","Neufahrn bei Freising","BY","DE",193
"3809","Neufahrn in Niederbayern","BY","DE",35
"3810","Neufarn","BY","DE",17
"3811","Neuffen","BW","DE",39
"3812","Neugersdorf","SN","DE",39
"3813","Neuhaus","TH","DE",64
"3814","Neuhaus-Schierschnitz","BY","DE",19
"3815","Neuhaus-Schierschnitz","TH","DE",127
"3816","Neuhaus am Rennweg","TH","DE",109
"3817","Neuhaus an der Pegnitz","BY","DE",43
"3818","Neuhäusel","RP","DE",103
"3819","Neuhausen","BW","DE",231
"3820","Neuhausen auf den Fildern","BW","DE",171
"3821","Neuhausen ob Eck","BW","DE",102
"3822","Neuherberg","BY","DE",68
"3823","Neuhof","HE","DE",84
"3824","Neuhof","MV","DE",14
"3825","Neuhofen","RP","DE",11
"3826","Neukirch","SN","DE",6
"3827","Neukirch/Lausitz","SN","DE",144
"3828","Neukirchen","HE","DE",53
"3829","Neukirchen","NW","DE",25
"3830","Neukirchen-Vluyn","NW","DE",257
"3831","Neukirchen vorm Wald","BY","DE",55
"3832","Neukirchen/Erzgebirge","SN","DE",1
"3833","Neukirchen/Pleiße","SN","DE",41
"3834","Neukloster","MV","DE",36
"3835","Neuleiningen","RP","DE",1
"3836","Neuler","BW","DE",106
"3837","Neulingen","BW","DE",38
"3838","Neulußheim","BW","DE",28
"3839","Neumark","SN","DE",27
"3840","Neumarkt-Sankt Veit","BY","DE",25
"3841","Neumarkt in der Oberpfalz","BY","DE",968
"3842","Neumünster","SH","DE",2738
"3843","Neunburg vorm Wald","BY","DE",103
"3844","Neunkirchen","NW","DE",222
"3845","Neunkirchen","RP","DE",4
"3846","Neunkirchen","SL","DE",879
"3847","Neunkirchen-Seelscheid","NW","DE",206
"3848","Neunkirchen am Brand","BY","DE",78
"3849","Neunkirchen am Sand","BY","DE",30
"3850","Neuötting","BY","DE",101
"3851","Neureichenau","BY","DE",1
"3852","Neuried","BW","DE",29
"3853","Neuried","BY","DE",64
"3854","Neuruppin","BB","DE",720
"3855","Neusalza-Spremberg","SN","DE",70
"3856","Neusäß","BY","DE",135
"3857","Neusitz","BY","DE",4
"3858","Neusorg","BY","DE",17
"3859","Neuss","NW","DE",4939
"3860","Neustadt","BE","DE",3
"3861","Neustadt","HE","DE",81
"3862","Neustadt","NI","DE",1
"3863","Neustadt","SN","DE",47
"3864","Neustadt","TH","DE",54
"3865","Neustadt-Glewe","MV","DE",70
"3866","Neustadt (Dosse)","BB","DE",3
"3867","Neustadt (Hessen)","HE","DE",24
"3868","Neustadt (Wied)","RP","DE",151
"3869","Neustadt am Rübenberge","NI","DE",233
"3870","Neustadt an der Aisch","BY","DE",470
"3871","Neustadt an der Donau","BY","DE",474
"3872","Neustadt an der Orla","TH","DE",202
"3873","Neustadt an der Waldnaab","BY","DE",20
"3874","Neustadt an der Weinstraße","RP","DE",1812
"3875","Neustadt bei Coburg","BY","DE",283
"3876","Neustadt in Holstein","SH","DE",233
"3877","Neustadt in Sachsen","SN","DE",257
"3878","Neustadt/Westerwald","RP","DE",29
"3879","Neustetten","BW","DE",1
"3880","Neustetten","BY","DE",10
"3881","Neustrelitz","MV","DE",269
"3882","Neutraubling","BY","DE",1606
"3883","Neuweiler","BW","DE",19
"3884","Neuwied","RP","DE",1424
"3885","Neuzelle","BB","DE",28
"3886","Nickenich","RP","DE",58
"3887","Nidda","HE","DE",90
"3888","Niddatal","HE","DE",9
"3889","Nidderau","HE","DE",116
"3890","Nideggen","NW","DE",57
"3891","Nieblum","SH","DE",1
"3892","Niebüll","SH","DE",52
"3893","Nieder-Olm","RP","DE",74
"3894","Nieder Eschbach","HE","DE",1
"3895","Nieder Weisel","HE","DE",12
"3896","Niederahr","RP","DE",18
"3897","Niederaichbach","BY","DE",51
"3898","Niederalben","RP","DE",14
"3899","Niederau","SN","DE",16
"3900","Niederaula","HE","DE",13
"3901","Niederbayern","BY","DE",92
"3902","Niederbergkirchen","BY","DE",19
"3903","Niederdorf","SN","DE",4
"3904","Niederdorfelden","HE","DE",108
"3905","Niederdreisbach","RP","DE",32
"3906","Niederelbert","RP","DE",4
"3907","Niedereschach","BW","DE",112
"3908","Niederfischbach","RP","DE",42
"3909","Niedergörsdorf","BB","DE",25
"3910","Niederhausen an der Appel","RP","DE",1
"3911","Niederkassel","NW","DE",226
"3912","Niederkirchen","RP","DE",24
"3913","Niederkrüchten","NW","DE",26
"3914","Niedermoosen","BY","DE",2
"3915","Niedernberg","BY","DE",276
"3916","Niederndodeleben","ST","DE",44
"3917","Niederndorf","TH","DE",51
"3918","Niedernhall","BW","DE",242
"3919","Niedernhausen","HE","DE",49
"3920","Niederroßbach","RP","DE",32
"3921","Niedersachswerfen","TH","DE",36
"3922","Niederschönenfeld","BY","DE",15
"3923","Niederstetten","BW","DE",99
"3924","Niederstotzingen","BW","DE",60
"3925","Niederstriegis","SN","DE",4
"3926","Niederviehbach","BY","DE",10
"3927","Niederwerrn","BY","DE",56
"3928","Niederwinkling","BY","DE",230
"3929","Niederwürschnitz","SN","DE",23
"3930","Niederzier","NW","DE",10
"3931","Niederzissen","RP","DE",36
"3932","Niefern","BW","DE",79
"3933","Niefern-Öschelbronn","BW","DE",122
"3934","Nieheim","NW","DE",13
"3935","Niemberg","ST","DE",46
"3936","Niemegk","BB","DE",76
"3937","Nienborstel","SH","DE",8
"3938","Nienburg","NI","DE",532
"3939","Nienburg (Saale)","ST","DE",40
"3940","Nienburgerbruch","NI","DE",16
"3941","Niendorf","MV","DE",21
"3942","Nienhagen","MV","DE",34
"3943","Nienhagen","NI","DE",65
"3944","Nierstein","RP","DE",105
"3945","Niesky","SN","DE",90
"3946","Niestetal","HE","DE",176
"3947","Nievern","RP","DE",1
"3948","Nischwitz","TH","DE",45
"3949","Nister","RP","DE",16
"3950","Nistertal","RP","DE",18
"3951","Nittenau","BY","DE",164
"3952","Nittendorf","BY","DE",37
"3953","Nitzahn","BB","DE",26
"3954","Nobitz","TH","DE",74
"3955","Nohfelden","SL","DE",119
"3956","Nohra","TH","DE",116
"3957","Nonnenhorn","BY","DE",30
"3958","Nonnweiler","SL","DE",126
"3959","Nordbayern","BY","DE",66
"3960","Norddorf","SH","DE",3
"3961","Norden","NI","DE",315
"3962","Nordenham","NI","DE",336
"3963","Norderney","NI","DE",394
"3964","Norderstedt","SH","DE",2779
"3965","Nordfriesland","SH","DE",11
"3966","Nordhausen","TH","DE",756
"3967","Nordheim","BW","DE",111
"3968","Nordheim am Main","BY","DE",15
"3969","Nordhorn","NI","DE",357
"3970","Nordkirchen","NW","DE",16
"3971","Nördlingen","BY","DE",432
"3972","Nordrach","BW","DE",76
"3973","Nordschwaben","BW","DE",1
"3974","Nordstemmen","NI","DE",28
"3975","Nordstrand","SH","DE",17
"3976","Nordwalde","NW","DE",87
"3977","Norheim","RP","DE",13
"3978","Nörten-Hardenberg","NI","DE",81
"3979","Northeim","NI","DE",234
"3980","Nortorf","SH","DE",49
"3981","Nortrup","NI","DE",7
"3982","Nörvenich","NW","DE",76
"3983","Norwegen","NI","DE",57
"3984","Nossen","SN","DE",154
"3985","Nottensdorf","NI","DE",27
"3986","Nottuln","NW","DE",40
"3987","Notzingen","BW","DE",31
"3988","Nübbel","SH","DE",36
"3989","Nüdlingen","BY","DE",2
"3990","Nufringen","BW","DE",138
"3991","Nümbrecht","NW","DE",156
"3992","Nünchritz","SN","DE",39
"3993","Nürburg","RP","DE",103
"3994","Nürnberg","BY","DE",27207
"3995","Nürnberg Schweinau","BY","DE",7
"3996","Nürnberger Land","BY","DE",59
"3997","Nürtingen","BW","DE",1423
"3998","Nußbach","RP","DE",3
"3999","Nußbaum","RP","DE",18
"4000","Nußdorf","BY","DE",29
"4001","Nußdorf am Inn","BY","DE",13
"4002","Nusse","SH","DE",15
"4003","Nußloch","BW","DE",329
"4004","Nuthe-Urstromtal","BB","DE",21
"4005","Nuthetal","BB","DE",35
"4006","Ober-Flörsheim","RP","DE",9
"4007","Ober-Mörlen","HE","DE",151
"4008","Ober-Olm","RP","DE",5
"4009","Ober-Ramstadt","HE","DE",64
"4010","Ober-Roden","HE","DE",16
"4011","Oberammergau","BY","DE",141
"4012","Oberasbach","BY","DE",152
"4013","Oberau","SN","DE",34
"4014","Oberaudorf","BY","DE",65
"4015","Oberaula","HE","DE",23
"4016","Oberbayern","BY","DE",458
"4017","Oberboihingen","BW","DE",48
"4018","Oberderdingen","BW","DE",244
"4019","Oberding","BY","DE",184
"4020","Oberdischingen","BW","DE",5
"4021","Oberdolling","BY","DE",14
"4022","Oberessendorf","BW","DE",16
"4023","Oberfranken","BY","DE",104
"4024","Obergebra","TH","DE",2
"4025","Oberhaching","BY","DE",502
"4026","Oberhaid","BY","DE",53
"4027","Oberhaid","RP","DE",20
"4028","Oberharmersbach","BW","DE",9
"4029","Oberhausen","BY","DE",36
"4030","Oberhausen","NW","DE",3351
"4031","Oberhausen","RP","DE",4
"4032","Oberhausen-Rheinhausen","BW","DE",31
"4033","Oberhof","TH","DE",150
"4034","Oberhonnefeld-Gierend","RP","DE",18
"4035","Oberkirch","BW","DE",212
"4036","Oberkochen","BW","DE",1047
"4037","Oberkotzau","BY","DE",133
"4038","Oberkrämer","BB","DE",11
"4039","Oberlahr","RP","DE",36
"4040","Oberlaindern","BY","DE",6
"4041","Oberlauterbach","SN","DE",22
"4042","Oberleichtersbach","BY","DE",27
"4043","Oberlichtenau","SN","DE",58
"4044","Oberlungwitz","SN","DE",122
"4045","Obermarchtal","BW","DE",52
"4046","Obermaßfeld-Grimmenthal","TH","DE",62
"4047","Obermauerbach","BY","DE",5
"4048","Obermeitingen","BY","DE",15
"4049","Obermichelbach","BY","DE",35
"4050","Obernburg","HE","DE",5
"4051","Obernburg am Main","BY","DE",57
"4052","Oberndorf","BW","DE",202
"4053","Oberndorf","BY","DE",20
"4054","Oberndorf","NI","DE",18
"4055","Oberndorf am Lech","BY","DE",48
"4056","Oberndorf am Neckar","BW","DE",198
"4057","Oberneuland","HB","DE",86
"4058","Obernkirchen","NI","DE",57
"4059","Obernzell","BY","DE",57
"4060","Oberopfingen","BW","DE",21
"4061","Oberotterbach","RP","DE",33
"4062","Oberottmarshausen","BY","DE",8
"4063","Oberpfaffenhofen","BY","DE",128
"4064","Oberpfalz","BY","DE",143
"4065","Oberpframmern","BY","DE",2
"4066","Oberpöring","BY","DE",1
"4067","Oberreute","BY","DE",3
"4068","Oberriexingen","BW","DE",11
"4069","Oberrot","BW","DE",14
"4070","Oberschleißheim","BY","DE",548
"4071","Oberschneiding","BY","DE",13
"4072","Oberschönegg","BY","DE",77
"4073","Oberschweinbach","BY","DE",16
"4074","Obersontheim","BW","DE",59
"4075","Oberstaufen","BY","DE",127
"4076","Oberstdorf","BY","DE",243
"4077","Oberstenfeld","BW","DE",66
"4078","Obersulm","BW","DE",62
"4079","Oberteuringen","BW","DE",95
"4080","Oberthal","SL","DE",31
"4081","Oberthulba","BY","DE",35
"4082","Obertraubling","BY","DE",140
"4083","Obertrubach","BY","DE",169
"4084","Obertshausen","HE","DE",486
"4085","Oberursel","HE","DE",965
"4086","Oberviechtach","BY","DE",36
"4087","Oberweißbach","TH","DE",16
"4088","Oberwesel","RP","DE",28
"4089","Oberwolfach","BW","DE",2
"4090","Obhausen","ST","DE",2
"4091","Obing","BY","DE",23
"4092","Obrigheim","BW","DE",140
"4093","Obrigheim","RP","DE",10
"4094","Ochsenfurt","BY","DE",218
"4095","Ochsenhausen","BW","DE",91
"4096","Ochtendung","RP","DE",47
"4097","Ochtrup","NW","DE",103
"4098","Ockenfels","RP","DE",5
"4099","Odelzhausen","BY","DE",261
"4100","Odenthal","NW","DE",32
"4101","Oder","BY","DE",4
"4102","Oebisfelde","ST","DE",34
"4103","Oederan","SN","DE",172
"4104","Oelde","NW","DE",522
"4105","Oelsnitz","SN","DE",114
"4106","Oelsnitz/Erzgebirge","SN","DE",123
"4107","Oer-Erkenschwick","NW","DE",348
"4108","Oerlenbach","BY","DE",13
"4109","Oerlinghausen","NW","DE",164
"4110","Oestrich-Winkel","HE","DE",34
"4111","Oestrich-Winkel","RP","DE",17
"4112","Oettersdorf","TH","DE",10
"4113","Oettingen in Bayern","BY","DE",1
"4114","Oetzen","NI","DE",3
"4115","Oeversee","SH","DE",19
"4116","Offen","NI","DE",12
"4117","Offenau","BW","DE",25
"4118","Offenbach","HE","DE",3679
"4119","Offenbach-Hundheim","RP","DE",7
"4120","Offenbach an der Queich","RP","DE",82
"4121","Offenberg","BY","DE",10
"4122","Offenburg","BW","DE",1970
"4123","Offingen","BY","DE",146
"4124","Ofterdingen","BW","DE",40
"4125","Ofterschwang","BY","DE",15
"4126","Oftersheim","BW","DE",3
"4127","Ohmden","BW","DE",10
"4128","Öhningen","BW","DE",16
"4129","Ohorn","SN","DE",6
"4130","Ohrdruf","TH","DE",360
"4131","Ohrenbach","BY","DE",9
"4132","Öhringen","BW","DE",498
"4133","Olbernhau","SN","DE",47
"4134","Ölbronn-Dürrn","BW","DE",16
"4135","Olching","BY","DE",210
"4136","Oldenburg","NI","DE",5975
"4137","Oldenburg in Holstein","SH","DE",50
"4138","Oldenburgisches Münsterland","NI","DE",44
"4139","Oldendorf","NI","DE",1
"4140","Oldendorf","SH","DE",4
"4141","Olfen","NW","DE",188
"4142","Olmscheid","RP","DE",2
"4143","Olpe","NW","DE",654
"4144","Olsberg","NW","DE",125
"4145","Opfenbach","BY","DE",28
"4146","Oppach","SN","DE",30
"4147","Oppenau","BW","DE",26
"4148","Oppenheim","RP","DE",103
"4149","Oppenweiler","BW","DE",1
"4150","Oppin","ST","DE",1
"4151","Oranienbaum","ST","DE",41
"4152","Oranienburg","BB","DE",1240
"4153","Orsingen-Nenzingen","BW","DE",73
"4154","Ortenaukreis","BW","DE",6
"4155","Ortenberg","HE","DE",44
"4156","Ortenburg","BY","DE",54
"4157","Ortrand","BB","DE",27
"4158","Osann-Monzel","RP","DE",6
"4159","Osburg","RP","DE",15
"4160","Oschatz","SN","DE",460
"4161","Oschersleben","ST","DE",275
"4162","Osnabrück","NI","DE",6171
"4163","Oßling","SN","DE",20
"4164","Ostalbkreis","BW","DE",3
"4165","Ostbevern","NW","DE",135
"4166","Osten","NI","DE",19
"4167","Ostenfeld","SH","DE",144
"4168","Osterburg","ST","DE",20
"4169","Osterburken","BW","DE",62
"4170","Ostercappeln","NI","DE",34
"4171","Osterfeld","ST","DE",79
"4172","Osterhofen","BY","DE",35
"4173","Osterholz-Scharmbeck","NI","DE",480
"4174","Ostermünchen","BY","DE",27
"4175","Osternienburg","ST","DE",5
"4176","Osterode am Harz","NI","DE",486
"4177","Osterrönfeld","SH","DE",154
"4178","Osterwald","NI","DE",26
"4179","Osterweddingen","ST","DE",177
"4180","Osterwieck","ST","DE",2
"4181","Ostfildern","BW","DE",983
"4182","Ostfriesland","NI","DE",125
"4183","Ostgroßefehn","NI","DE",21
"4184","Ostheim","BY","DE",29
"4185","Ostheim","NW","DE",10
"4186","Osthofen","RP","DE",38
"4187","Ostrach","BW","DE",41
"4188","Ostrau","SN","DE",31
"4189","Ostrhauderfehn","NI","DE",18
"4190","Östringen","BW","DE",158
"4191","Ostritz","SN","DE",30
"4192","Ostrohe","SH","DE",3
"4193","Ostsee","UNKNOWN","DE",40
"4194","Ostseebad Ahrenshoop","MV","DE",13
"4195","Ostseebad Baabe","MV","DE",89
"4196","Ostseebad Binz","MV","DE",138
"4197","Ostseebad Damp","SH","DE",4
"4198","Ostseebad Dierhagen","MV","DE",115
"4199","Ostseebad Göhren","MV","DE",4
"4200","Ostseebad Heiligendamm","MV","DE",7
"4201","Ostseebad Kühlungsborn","MV","DE",231
"4202","Ostseebad Nienhagen","MV","DE",100
"4203","Ostseebad Prerow","MV","DE",69
"4204","Ostseebad Wustrow","MV","DE",5
"4205","Ostseebad Zinnowitz","MV","DE",107
"4206","Oststeinbek","SH","DE",110
"4207","Ötigheim","BW","DE",70
"4208","Ötisheim","BW","DE",76
"4209","Ottenbach","BW","DE",1
"4210","Ottenbüttel","SH","DE",1
"4211","Ottendorf","SH","DE",77
"4212","Ottendorf-Okrilla","SN","DE",315
"4213","Ottensoos","BY","DE",14
"4214","Otterbach","RP","DE",19
"4215","Otterberg","RP","DE",82
"4216","Otterfing","BY","DE",83
"4217","Otterndorf","NI","DE",46
"4218","Ottersberg","NI","DE",128
"4219","Otterstadt","RP","DE",23
"4220","Ottersweier","BW","DE",146
"4221","Ottfingen","NW","DE",4
"4222","Ottmarsheim","BW","DE",4
"4223","Ottobeuren","BY","DE",201
"4224","Ottobrunn","BY","DE",981
"4225","Ottweiler","SL","DE",80
"4226","Otzberg","HE","DE",16
"4227","Otzing","BY","DE",77
"4228","Ovelgönne","NI","DE",17
"4229","Overath","NW","DE",100
"4230","Owen","BW","DE",93
"4231","Owingen","BW","DE",30
"4232","Oy-Mittelberg","BY","DE",32
"4233","Oyten","NI","DE",138
"4234","Paar","BY","DE",12
"4235","Padenstedt","SH","DE",32
"4236","Paderborn","NW","DE",3993
"4237","Pähl","BY","DE",2
"4238","Palling","BY","DE",18
"4239","Pampow","MV","DE",30
"4240","Panketal","BB","DE",58
"4241","Papenburg","NI","DE",596
"4242","Pappenheim","BY","DE",33
"4243","Parchim","MV","DE",380
"4244","Parkstein","BY","DE",109
"4245","Parkstetten","BY","DE",1
"4246","Parsau","NI","DE",4
"4247","Parsberg","BY","DE",261
"4248","Parsdorf","BY","DE",320
"4249","Parsit","NW","DE",4
"4250","Pasewalk","MV","DE",125
"4251","Pasing","BY","DE",3
"4252","Passau","BY","DE",2216
"4253","Passau, Stadt","BY","DE",4
"4254","Patersdorf","BY","DE",2
"4255","Pattensen","NI","DE",94
"4256","Pausa","SN","DE",108
"4257","Pegau","SN","DE",8
"4258","Pegnitz","BY","DE",71
"4259","Peine","NI","DE",927
"4260","Peißen","ST","DE",1
"4261","Peißenberg","BY","DE",233
"4262","Peiting","BY","DE",79
"4263","Peitz","BB","DE",130
"4264","Pellworm","SH","DE",13
"4265","Pelm","RP","DE",8
"4266","Penig","SN","DE",171
"4267","Pentling","BY","DE",107
"4268","Penzberg","BY","DE",1515
"4269","Penzing","BY","DE",2
"4270","Percha","BY","DE",4
"4271","Perkam","BY","DE",13
"4272","Perl","SL","DE",129
"4273","Perleberg","BB","DE",89
"4274","Perlesreut","BY","DE",3
"4275","Petersaurach","BY","DE",16
"4276","Petersberg","HE","DE",20
"4277","Petersberg","ST","DE",38
"4278","Petershagen","BB","DE",1
"4279","Petershagen","NW","DE",222
"4280","Petershagen/Eggersdorf","BB","DE",31
"4281","Petershausen","BY","DE",1
"4282","Pettendorf","BY","DE",35
"4283","Petting","BY","DE",3
"4284","Pettstadt","BY","DE",4
"4285","Pfaffenhausen","BY","DE",1
"4286","Pfaffenhofen (Württemberg)","BW","DE",47
"4287","Pfaffenhofen an der Ilm","BY","DE",569
"4288","Pfaffenhofen an der Roth","BY","DE",34
"4289","Pfaffing","BY","DE",20
"4290","Pfalzfeld","RP","DE",7
"4291","Pfalzgrafenweiler","BW","DE",121
"4292","Pfarrkirchen","BY","DE",247
"4293","Pfatter","BY","DE",57
"4294","Pfedelbach","BW","DE",99
"4295","Pfeffenhausen","BY","DE",77
"4296","Pfinztal","BW","DE",228
"4297","Pfofeld","BY","DE",15
"4298","Pförring","BY","DE",24
"4299","Pforzheim","BW","DE",3640
"4300","Pfreimd","BY","DE",116
"4301","Pfronten","BY","DE",52
"4302","Pfullendorf","BW","DE",95
"4303","Pfullingen","BW","DE",193
"4304","Pfungstadt","HE","DE",324
"4305","Philippsburg","BW","DE",35
"4306","Philippsthal","HE","DE",70
"4307","Philippsthal (Werra)","HE","DE",38
"4308","Piding","BY","DE",80
"4309","Piesport","RP","DE",124
"4310","Pilsach","BY","DE",8
"4311","Pilsting","BY","DE",70
"4312","Pinneberg","SH","DE",1016
"4313","Pinnow","MV","DE",28
"4314","Pirk","BY","DE",10
"4315","Pirmasens","RP","DE",446
"4316","Pirna","SN","DE",1017
"4317","Pirow","BB","DE",24
"4318","Plaidt","RP","DE",114
"4319","Planegg","BY","DE",381
"4320","Plankstadt","BW","DE",39
"4321","Plattenburg","BB","DE",84
"4322","Plattling","BY","DE",602
"4323","Plau am See","MV","DE",126
"4324","Plaue","TH","DE",19
"4325","Plauen","SN","DE",856
"4326","Pleidelsheim","BW","DE",165
"4327","Plein","RP","DE",79
"4328","Pleinfeld","BY","DE",49
"4329","Pleiskirchen","BY","DE",2
"4330","Pleitersheim","RP","DE",1
"4331","Plettenberg","NW","DE",612
"4332","Pliening","BY","DE",55
